"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.defn","Input.sentence","Input.list1","Input.list2","Input.gptlist","Input.f1","Input.dataset","Input.id","Answer.better","Answer.l1correct.on","Answer.l1extra","Answer.l1missing","Answer.l2correct.on","Answer.l2extra","Answer.l2missing","Approve","Reject"
"3S1L4CQSGC6OXUQ51ODNWCWXQYPAFK","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3PWWM24LH7ZSZWJ86XJ45MSTGDC82O","A22WO4PLTWR7P0","Approved","Thu May 11 11:43:32 PDT 2023","Thu May 11 11:44:13 PDT 2023","Sat May 13 11:44:13 PDT 2023","Thu May 11 13:49:29 PDT 2023","","","41","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","Chekhov has also influenced the work of Japanese playwrights including Shimizu Kunio , Yōji Sakate , and Ai Nagai .","japanese playwrights, yōji sakate, shimizu kunio, chekhov, ai nagai","yōji sakate, japanese, chekhov, shimizu kunio, ai nagai","1","0.8","lit","1","1","true","","","false","","playwrights"
"3O4VWC1GFB74IBDGBZPYO2AJDVE3JK","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3LBXNTKX06WTEH5FZEABV8H0DSV9XP","A22WO4PLTWR7P0","Approved","Thu May 11 10:21:35 PDT 2023","Thu May 11 10:22:31 PDT 2023","Sat May 13 10:22:31 PDT 2023","Thu May 11 13:49:29 PDT 2023","","","56","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","Investigative journalist Michael Specter , in an article in The New Yorker on 25 August 2014 entitled Seeds of Doubt ,","michael specter, the new yorker, seeds of doubt","michael specter, seeds of doubt, the new yorker, investigative journalist","2","0.8571428571428571","lit","2","1","true","","","false","investigative journalist",""
"37SQU136WMP1DRJXY659W9Z0LU011M","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3PMBY0YE2M45BJUK8IEOHVWQCA7C9Q","A22WO4PLTWR7P0","Approved","Thu May 11 11:44:57 PDT 2023","Thu May 11 11:46:34 PDT 2023","Sat May 13 11:46:34 PDT 2023","Thu May 11 13:49:29 PDT 2023","","","97","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","( February 20 , 1912 - August 11 , 2011 ) was an American inventor , best known for creating Unimate , the first industrial robot .","american, unimate","unimate","2","0.6666666666666666","ai","4","1","true","","","false","","american"
"3OKP4QVBQHYUBUM0C8J5EXW9RDPAGJ","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3KMS4QQVKHRWVRXL3HVEFAV9KHBKF3","A22WO4PLTWR7P0","Approved","Thu May 11 11:32:56 PDT 2023","Thu May 11 11:33:59 PDT 2023","Sat May 13 11:33:59 PDT 2023","Thu May 11 13:49:30 PDT 2023","","","63","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","This was the second Senatorial race for Gordon Smith in 1996 ; he had previously lost to Ron Wyden in the 1996 United States Senate special election in Oregon to fill Bob Packwood ' s seat .","gordon smith, bob packwood, 1996 united states senate special election in oregon, ron wyden","oregon, ron wyden, gordon smith, 1996 united states senate special election, bob packwood","2","0.6666666666666666","pol","8","2","false","","Senatorial race","false","","Senatorial race"
"3TCFMTM8ITP82C1THA5N1S95D0E123","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3XLBSAQ9ZJDE5TH1LZ0CEX65Q257Z8","A22WO4PLTWR7P0","Approved","Thu May 11 11:25:58 PDT 2023","Thu May 11 11:26:46 PDT 2023","Sat May 13 11:26:46 PDT 2023","Thu May 11 13:49:30 PDT 2023","","","48","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","In 1857 , Dickens hired professional actresses for the play The Frozen Deep , written by him and his protégé , Wilkie Collins .","wilkie collins, dickens, the frozen deep","dickens, wilkie collins, the frozen deep, professional actresses","2","0.8571428571428571","lit","10","1","true","","","false","professional actresses",""
"39O0SQZVK283HIXGLG1X3A8QSEU7RL","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3F0BG9B9M4OE037WPDYT0QX3K817YH","A22WO4PLTWR7P0","Approved","Thu May 11 11:23:54 PDT 2023","Thu May 11 11:24:48 PDT 2023","Sat May 13 11:24:48 PDT 2023","Thu May 11 13:49:30 PDT 2023","","","54","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","At UCSD , Norman was a founder of the Institute for Cognitive Science and one of the organizers of the Cognitive Science Society ( along with Roger Schank , Allan M. Collins , and others ) , which held its first meeting at the UCSD campus in 1979 .","norman, roger schank, allan m. collins, ucsd, ucsd, the institute for cognitive science, cognitive science society","ucsd, cognitive science society, norman, allan m. collins, roger schank, institute for cognitive science","2","0.8333333333333334","ai","11","3","true","","","true","",""
"39KV3A5D2N8FIXXT0512TKDMEGD7S9","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","378XPAWRUREAT5QPSYOAOT55VX9AI5","A22WO4PLTWR7P0","Approved","Thu May 11 11:41:45 PDT 2023","Thu May 11 11:43:31 PDT 2023","Sat May 13 11:43:31 PDT 2023","Thu May 11 13:49:30 PDT 2023","","","106","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","It was a finalist for the National Book Award for Fiction ! -- National Book Awards were called American for several years from 1980 , but must not be confused with American Book Awards -- in 1979 ( which ultimately went to Tim O 'Brien for Going After Cacciato ) in the film as an official in one of Garp 's high school wrestling matches .","american book awards, tim o'brien, national book award for fiction, high school wrestling matches, national book awards, garp, going after cacciato","tim o 'brien, going after cacciato, american, garp, national book awards, national book award for fiction, american book awards","1","0.7142857142857143","lit","12","3","true","","","true","",""
"3HRWUH63R933FGR54G5JW6PK0BA5NG","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3R2PKQ87NB9BV6ZEP1EFXK05PEYMI1","A22WO4PLTWR7P0","Approved","Thu May 11 11:52:22 PDT 2023","Thu May 11 11:53:51 PDT 2023","Sat May 13 11:53:51 PDT 2023","Thu May 11 13:49:30 PDT 2023","","","89","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a music genre, song, band, album, musical artist, musical instrument, award, event, country, location, organization or person","These included depictions of local Civil Defence during World War II including St. John Ambulance , the British Red Cross and the fire services along with air raid wardens , police officers , the Home Guard and the Royal Voluntary Service .","royal voluntary service, st. john ambulance, world war ii, home guard, british red cross, local civil defence","british red cross, home guard, police officers, fire services, air raid wardens, st. john ambulance, royal voluntary service, civil defence, world war ii","2","0.6666666666666666","music","13","2","false","","police officers, fire services, air raid wardens","true","",""
"3D17ECOUPTWXNUXCLAJSK2EXJEE13E","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3WMINLGALQ4JG24P0OSODQ7AISPCA5","A22WO4PLTWR7P0","Approved","Thu May 11 11:46:34 PDT 2023","Thu May 11 11:47:49 PDT 2023","Sat May 13 11:47:49 PDT 2023","Thu May 11 13:49:30 PDT 2023","","","75","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","As a distinguished writer sympathizing with the cause of communism , he was invited to speak at Maxim Gorky ' s funeral and to tour the Soviet Union as a guest of the Soviet Union of Writers .","communism, soviet union, maxim gorky ' s funeral, soviet union of writers","soviet union, maxim gorky, soviet union of writers, distinguished writer, communism","2","0.6666666666666666","lit","17","1","true","","","false","distinguished writer, funeral",""
"38G0E1M8616X80QT78ZIEZBDLV4VU4","31SXY3N7KSXM9SOQYC0F8WMQ7PE0BR","Named Entity Recognition 7","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:49 PDT 2023","1","BatchId:381555;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:49 PDT 2023","","","3VELCLL3GZKUPQBZV7PWAVZABBBF1V","A22WO4PLTWR7P0","Approved","Thu May 11 11:40:34 PDT 2023","Thu May 11 11:41:45 PDT 2023","Sat May 13 11:41:45 PDT 2023","Thu May 11 13:49:31 PDT 2023","","","71","100% (30/30)","100% (30/30)","100% (30/30)","Named entities are phrases that represent the name of a scientist, person, university, organization, country, location, discipline, enzyme, protein, chemical compound, chemical element, event, astronomical object, academic journal, award or theory","Schweickart is a Fellow of the American Astronautical Society , the International Academy of Astronautics and the California Academy of Sciences , as well as an Associate Fellow of the American Institute of Aeronautics and Astronautics .","schweickart, fellow of the american astronautical society, california academy of sciences, international academy of astronautics, american institute of aeronautics and astronautics","american institute of aeronautics and astronautics, american astronautical society, international academy of astronautics, california academy of sciences, schweickart","2","0.8","science","18","2","true","","","true","",""
