"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.defn","Input.sentence","Input.list1","Input.list2","Input.gptlist","Input.f1","Input.dataset","Input.id","Answer.better","Answer.l1correct.on","Answer.l1extra","Answer.l1missing","Answer.l2correct.on","Answer.l2extra","Answer.l2missing","Approve","Reject"
"3M67TQBQRWPFWKZSY2DVMGAMN0UA9S","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:30 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:30 PDT 2023","","","3LYA37P8I5O6IAL5YF9IWK4O5JEBK7","A34SFLA842UES8","Approved","Mon May 08 21:32:26 PDT 2023","Mon May 08 21:33:18 PDT 2023","Wed May 10 21:33:18 PDT 2023","Wed May 10 21:33:33 PDT 2023","","","52","100% (21/21)","100% (21/21)","100% (21/21)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","The method of defining the linked list specifies the use of a depth-first search or a breadth-first search .","depth-first search, breadth-first search","breadth-first search, linked list, depth-first search","2","0.8","ai","0","2","true","","Defining Linked list","true","",""
"3EAWOID6N8YHSEED91LYPSN65610V7","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:30 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:30 PDT 2023","","","3A1PQ49WVWIE3M25QXDWDGBNRQOH1V","A11UPQ80EOA4C2","Approved","Thu May 11 09:49:12 PDT 2023","Thu May 11 09:49:35 PDT 2023","Sat May 13 09:49:35 PDT 2023","Thu May 11 13:49:19 PDT 2023","","","23","100% (21/21)","100% (21/21)","100% (17/17)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","NMF is an instance of nonnegative quadratic programming ( NQP ) , just like the support vector machine ( SVM ) .","support vector machine (svm, nonnegative quadratic programming (nqp, nmf (non-negative matrix factorization","support vector machine, nmf, nonnegative quadratic programming, svm, nqp","1","0.0","ai","6","3","true","","","true","",""
"3D4BBDG70WXHAX7A178C1YXONB53C6","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:30 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:30 PDT 2023","","","37U1UTWH9AN93G0TLNY56U01S5N8RY","A34SFLA842UES8","Approved","Mon May 08 21:22:55 PDT 2023","Mon May 08 21:27:05 PDT 2023","Wed May 10 21:27:05 PDT 2023","Wed May 10 21:27:33 PDT 2023","","","250","100% (21/21)","100% (21/21)","100% (21/21)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","Although Nietzsche had previously announced at the end of On the Genealogy of Morality a new work with the title The Will to Power : Attempt at a Revaluation of All Values , he eventually seems to have abandoned this idea and instead used some of the draft passages to compose Twilight of the Idols and The Antichrist in 1888 .","the antichrist, the will to power, nietzsche, on the genealogy of morality, attempt at a revaluation of all values, twilight of the idols","nietzsche, on the genealogy of morality, the will to power : attempt at a revaluation of all values, twilight of the idols, the antichrist","1","0.7272727272727273","lit","7","3","true","","","true","",""
"3I6NF2WGJVXX5OAJHCSO6MGNZZO5G8","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","3TS1AR6UQ5F80CQ1KN65B5QNEXAF7R","A34SFLA842UES8","Approved","Wed May 10 22:44:07 PDT 2023","Wed May 10 22:44:19 PDT 2023","Fri May 12 22:44:19 PDT 2023","Thu May 11 13:49:19 PDT 2023","","","12","100% (21/21)","100% (21/21)","100% (21/21)","Named entities are phrases that represent the name of a book, writer, award, poem, event, magazine, person, location, organization, country, miscellaneous","In 1857 , Dickens hired professional actresses for the play The Frozen Deep , written by him and his protégé , Wilkie Collins .","wilkie collins, dickens, the frozen deep","dickens, wilkie collins, the frozen deep, professional actresses","2","0.8571428571428571","lit","10","1","true","","","false","",""
"3I7SHAD361XCK2KOG85GHBEGMRV7MX","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","3BWI6RSP7VAGUYQ5PCMZTN5N2WW7E2","A11UPQ80EOA4C2","Approved","Thu May 11 09:44:46 PDT 2023","Thu May 11 09:46:16 PDT 2023","Sat May 13 09:46:16 PDT 2023","Thu May 11 13:49:19 PDT 2023","","","90","100% (21/21)","100% (21/21)","100% (17/17)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","In May 2012 the Likeminded Group formed an alliance with the PML ( N ) in a bid to unite all Pakistan Muslim League factions under the leadership of Nawaz Sharif , with the aim of defeating the Pakistan Tehreek-e-Insaf and the ruling coalition of Pakistan Peoples Party and PML ( Q ) in the upcoming 2013 Pakistani general election .","pakistan muslim league, pakistan tehreek-e-insaf, nawaz sharif, pml, 2013 pakistani general election, pml, pakistan peoples party","pml (q, nawaz sharif, pml (n, 2013 pakistani general election, likeminded group, pakistan muslim league, pakistan peoples party, pakistan tehreek-e-insaf","2","0.7142857142857143","pol","14","2","false","","pml (q), pml (n), likeminded group","true","",""
"3T6EIBTMA0PT139XQ8RVIBL6TICAA7","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","3FIUS151DA3X75XXOAGHZ33SEFPGGQ","A34SFLA842UES8","Approved","Mon May 08 21:27:17 PDT 2023","Mon May 08 21:30:18 PDT 2023","Wed May 10 21:30:18 PDT 2023","Wed May 10 21:30:33 PDT 2023","","","181","100% (21/21)","100% (21/21)","100% (21/21)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","During the early stages of World War II , the United Kingdom and France Allies of World War II made a series of proposals to send troops to assist Finland against the Soviet Union in the Winter War , which started on 30 November 1939 .","france, winter war, united kingdom, allies of world war ii, finland, world war ii, soviet union","winter war, soviet union, france allies, united kingdom, world war ii, world war ii","1","0.6666666666666666","pol","16","1","true","","Finland in world war II","true","","Finland in world war II"
"3YGE63DIONYU73EIZBQUBU6KCF30WH","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","37TRT2X245SB7QFNGU96V54BQUJBJD","A11UPQ80EOA4C2","Approved","Thu May 11 09:44:04 PDT 2023","Thu May 11 09:44:45 PDT 2023","Sat May 13 09:44:45 PDT 2023","Thu May 11 13:49:19 PDT 2023","","","41","100% (21/21)","100% (21/21)","100% (17/17)","Named entities are phrases that represent the name of a scientist, person, university, organization, country, location, discipline, enzyme, protein, chemical compound, chemical element, event, astronomical object, academic journal, award or theory","Schweickart is a Fellow of the American Astronautical Society , the International Academy of Astronautics and the California Academy of Sciences , as well as an Associate Fellow of the American Institute of Aeronautics and Astronautics .","schweickart, fellow of the american astronautical society, california academy of sciences, international academy of astronautics, american institute of aeronautics and astronautics","american institute of aeronautics and astronautics, american astronautical society, international academy of astronautics, california academy of sciences, schweickart","2","0.8","science","18","1","true","","","false","","fellow of the american astronautical society"
"32PT7WK7E1GRFPDO133NL4F68BH3D6","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","3LEIZ60CDY0IJC5U0WYWSTXBLST9ZM","A3AOG21396TS3D","Approved","Thu May 11 10:23:43 PDT 2023","Thu May 11 10:25:46 PDT 2023","Sat May 13 10:25:46 PDT 2023","Thu May 11 13:49:19 PDT 2023","","","123","100% (1/1)","100% (1/1)","100% (1/1)","Named entities are phrases that represent the name of a music genre, song, band, album, musical artist, musical instrument, award, event, country, location, organization or person","Since 2001 , the dominance of traditional boy bands on pop charts began to fade in the western hemisphere , although Gil Kaufman of MTV has described new boy bands that are more likely to resemble My Chemical Romance , Sum 41 , and Simple Plan .","simple plan, gil kaufman, western hemisphere, sum 41, my chemical romance, mtv","gil kaufman, simple plan, mtv, western hemisphere, my chemical romance, pop, sum 41","1","0.9230769230769232","music","19","2","false","","pop","true","",""
"3SCKNODZ1CHI2K5OS9KGUQ3GRH57NX","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","3IO1LGZLKOYGHX29TZV7VZ95WIE865","A3BZUJ8S6OO16W","Approved","Thu May 11 12:23:16 PDT 2023","Thu May 11 12:25:01 PDT 2023","Sat May 13 12:25:01 PDT 2023","Thu May 11 13:49:19 PDT 2023","","","105","100% (67/67)","100% (67/67)","100% (6/6)","Named entities are phrases that represent the name of a field, task, product, algorithm, researcher, metrics, university, country, person, organization or location","In 1857 , at the request of the Tokugawa Shogunate , a group of Dutch engineers began work on the Nagasaki Yotetsusho , a modern , Western-style foundry and shipyard near the Dutch settlement of Dejima , at Nagasaki .","dejima, tokugawa shogunate, dutch, dutch, nagasaki, nagasaki yotetsusho","nagasaki yotetsusho, dutch engineers, dejima, nagasaki, tokugawa shogunate","2","0.8","ai","24","1","false","","Western-style","false","dutch engineers","dutch, Western-style"
"3TD33TP5E03YKDEPWMRRDM5CB0XAB2","31L8DLROGSJHQIJYSY0JDL2KP7T0AW","Named Entity Recognition 6","Each example will have a definition of what a Named Entity is, a sentence, and two attempts at identifying the correct entities. The task is to answer whether the lists have successfully identified all and only the named entities in the sentence.","","$0.01","Tue Apr 25 13:17:31 PDT 2023","1","BatchId:381554;OriginalHitTemplateId:921587276;","300","172800","Mon May 22 13:17:31 PDT 2023","","","358UUM7WRE4532VABI6ZSU46HLH7RA","A34SFLA842UES8","Approved","Mon May 08 21:44:57 PDT 2023","Mon May 08 21:45:56 PDT 2023","Wed May 10 21:45:56 PDT 2023","Wed May 10 21:46:33 PDT 2023","","","59","100% (21/21)","100% (21/21)","100% (21/21)","Named entities are phrases that represent the name of a politician, person, organization, political party, event, election, country or location","Since 2008 it was part of the Sammarinese Union of Moderates together with Sammarinese Populars and stood in opposition to the 2006-2008 coalition government consisting of the Party of Socialists and Democrats , the Popular Alliance and the United Left .","party of socialists and democrats, popular alliance, united left, 2006-2008 coalition government, sammarinese union of moderates, sammarinese populars","party of socialists and democrats, sammarinese populars, sammarinese union of moderates, united left, popular alliance","1","0.9090909090909092","pol","30","1","true","","","false","",""
